A,A_plus_B,B,C,CAP,GDP,GovInv,L,POP,adaptation_gate_open,alpha,destination_lt_supply,entering_Lt_prev,entering_Yt,entering_firm_ra,firm_ra0,firm_ra_used,firm_rk,firm_source_Lt_prev,firm_wage_raw,firm_wage_used,govinv_action,govinv_after,hjb_converged,hjb_iterations,hjb_statistic,household_Lt_return,household_composite_wage,household_rah,household_rb,kfe_raw_residual_inf,kfe_returned,nk_gap,province,province_index,ra_clipped_lower,ra_clipped_upper,rah_source,rah_source_value,ramax,ramin,same_year_Zt,turn,wage_clipped_lower,wage_clipped_upper,wjtmax,wjtmin,yt_gap,zt_adjusted,zt_after
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,2007934973521.9033,49935900.0,2007934973521.9033,0.647623598114104,986400.0,False,0.772866243094144,4606187.6795182405,986400.0,49935900.0,0.09,-0.024973280978659775,0.02,2.633327801631331e-05,0.647623598114104,3.373574822771648,1.3,NONE,2007934973521.9033,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,145306.09562105578,河南,15,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006738778676648355,1,False,True,1.3,0.8,0.4191165810887849,False,0.0006738778676648355
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1502025322195.634,42021950.0,1502025322195.634,0.647623598114104,591700.0,False,0.772866243094144,4561918.84198244,591700.0,42021950.0,0.09,-0.02496631656974253,0.02,3.319714180012156e-05,0.647623598114104,3.2122387892038615,1.3,NONE,1502025322195.634,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,109750.01066564454,湖北,16,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007970659999681263,1,False,True,1.3,0.8,0.590296677656355,False,0.0007970659999681263
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1332351833795.125,36425780.0,1332351833795.125,0.647623598114104,663500.0,False,0.772866243094144,4583351.891931295,663500.0,36425780.0,0.09,-0.024967895036831826,0.02,3.1641463215700807e-05,0.647623598114104,2.7031473617202555,1.3,NONE,1332351833795.125,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,96896.9441501185,湖南,17,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007385222456866581,1,False,True,1.3,0.8,0.5511115725515159,False,0.0007385222456866581
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1838097009407.5686,97277770.0,1838097009407.5686,0.647623598114104,1134600.0,False,0.772866243094144,4474158.89622557,1134600.0,97277770.0,0.09,-0.024945282488424567,0.02,5.3927553326922774e-05,0.647623598114104,6.5109619418730045,1.3,NONE,1838097009407.5686,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,136940.73928585005,广东,18,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0013615640220957625,1,False,True,1.3,0.8,0.36565793649881795,False,0.0013615640220957625
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,642931505730.4277,19627810.0,642931505730.4277,0.647623598114104,494700.0,False,0.772866243094144,4554561.069288786,494700.0,19627810.0,0.09,-0.024961732764178107,0.02,3.771477249300236e-05,0.647623598114104,1.5646140320777393,1.3,NONE,642931505730.4277,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,47053.06285175163,广西,19,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007470723763426308,1,False,True,1.3,0.8,0.6556970014787571,False,0.0007470723763426308
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,113223172885.52222,4910690.0,113223172885.52222,0.647623598114104,98200.0,False,0.772866243094144,4489297.619191355,98200.0,4910690.0,0.09,-0.024921764570827194,0.02,7.71059723674638e-05,0.647623598114104,0.5715094995099423,0.8,NONE,113223172885.52222,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,8405.918454615658,海南,20,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0010328851152404494,1,True,False,1.3,0.8,1.3826383932286443,False,0.0010328851152404494
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,851864893184.6962,20363190.0,851864893184.6962,0.647623598114104,310179.0,False,0.772866243094144,4533839.590163884,310179.0,20363190.0,0.09,-0.02496671933720393,0.02,3.2800189884996064e-05,0.647623598114104,1.8111666964383497,1.3,NONE,851864893184.6962,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,62629.1519788622,重庆,21,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006933211712193597,1,False,True,1.3,0.8,0.8389830510142788,False,0.0006933211712193597
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1543482549535.284,42902100.0,1543482549535.284,0.647623598114104,834100.0,False,0.772866243094144,4548284.331258113,834100.0,42902100.0,0.09,-0.024969066466770336,0.02,3.0486945088084136e-05,0.647623598114104,3.0405031240248723,1.3,NONE,1543482549535.284,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,113117.31964031263,四川,22,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007370356540343972,1,False,True,1.3,0.8,0.46998697312951165,False,0.0007370356540343972
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,599616319886.5338,15353210.0,599616319886.5338,0.647623598114104,382200.0,False,0.772866243094144,4583201.944063444,382200.0,15353210.0,0.09,-0.024965918815697177,0.02,3.3589155081542165e-05,0.647623598114104,1.2914604011554789,1.2914604011554789,NONE,599616319886.5338,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,43608.73167164668,贵州,23,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006539608272221906,1,False,False,1.3,0.8,0.7581254168531228,False,0.0006539608272221906
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,772812440013.2318,20880630.0,772812440013.2318,0.647623598114104,470300.0,False,0.772866243094144,4516889.516807365,470300.0,20880630.0,0.09,-0.024965805236585096,0.02,3.3701093852749955e-05,0.647623598114104,1.6945568668829927,1.3,NONE,772812440013.2318,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,57030.33663089448,云南,24,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006973721309635479,1,False,True,1.3,0.8,0.6716716626748866,False,0.0006973721309635479
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,76591375387.66502,1477630.0,76591375387.66502,0.647623598114104,35400.0,False,0.772866243094144,4389188.049587524,35400.0,1477630.0,0.09,-0.02495634819364926,0.02,4.3021629416937014e-05,0.647623598114104,0.22062849449174698,0.8,NONE,76591375387.66502,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,5815.693046131667,西藏,25,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0005300517769194888,1,True,False,1.3,0.8,1.988675780079428,False,0.0005300517769194888
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1111158134119.995,23941880.0,1111158134119.995,0.647623598114104,393100.0,False,0.772866243094144,4563816.3419769285,393100.0,23941880.0,0.09,-0.02497153053012658,0.02,2.805845578885765e-05,0.647623598114104,2.007654312126893,1.3,NONE,1111158134119.995,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,81156.10933158822,陕西,26,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006290486196572157,1,False,True,1.3,0.8,0.7452506840829198,False,0.0006290486196572157
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,423982918938.0812,8246100.0,423982918938.0812,0.647623598114104,251500.0,False,0.772866243094144,4596727.5794365015,251500.0,8246100.0,0.09,-0.02497151199738777,0.02,2.807672293090373e-05,0.647623598114104,0.7610683554594357,0.8,NONE,423982918938.0812,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,30744.293845111886,甘肃,27,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.000504915926518092,1,True,False,1.3,0.8,0.9347407295716605,False,0.000504915926518092
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,169435440053.7927,2748000.0,169435440053.7927,0.647623598114104,58700.0,False,0.772866243094144,4462710.700151264,58700.0,2748000.0,0.09,-0.024967161655614637,0.02,3.2364264453302664e-05,0.647623598114104,0.36111820421848395,0.8,NONE,169435440053.7927,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,12654.667044211987,青海,28,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0004757509990231093,1,True,False,1.3,0.8,1.6744239556396332,False,0.0004757509990231093
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,191566336875.56973,3510210.0,191566336875.56973,0.647623598114104,71000.0,False,0.772866243094144,4554447.820993361,71000.0,3510210.0,0.09,-0.02496430363143367,0.02,3.518102684349167e-05,0.647623598114104,0.43488057113569667,0.8,NONE,191566336875.56973,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,14019.48037467376,宁夏,29,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0005293280580503247,1,True,False,1.3,0.8,1.5731879996076512,False,0.0005293280580503247
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,547982296720.294,12199080.0,547982296720.294,0.647623598114104,252000.0,False,0.772866243094144,4291213.801922861,252000.0,12199080.0,0.09,-0.024967912029779632,0.02,3.162471718342674e-05,0.647623598114104,1.1868357188404386,1.1868357188404386,NONE,547982296720.294,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,2.8456122435781354e-17,True,42565.246688690364,新疆,30,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006123367103671743,1,False,False,1.3,0.8,0.9038934246750148,False,0.0006123367103671743
7.293529647693443,11.97929664235878,4.685766994665335,10.149595729204586,537317983065.375,30319980.0,537317983065.375,0.6696231284660173,219200.0,False,0.772866243094144,5600793.016481017,4438031.940787546,60040631.53155035,0.02,-0.02491086574058326,0.02,8.608102907972323e-05,0.6696231284660173,2.4269838745316887,1.3,NONE,537317983065.375,True,16,1.4311463125693535e-10,0.6696231284660173,17.083436595308335,0.0815739158719744,0.02,1.8492590416102438e-17,True,0.320634008031923,北京,0,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.0815739158719744,0.09,0.02,0.0015949382639870576,2,False,True,1.3,0.8,0.05427506158386475,False,0.0015949382639870576
7.289083444340513,11.981881664273851,4.692798219933339,10.480109235367816,679051452789.948,13362920.0,679051452789.948,0.6812165135561992,138300.0,False,0.772866243094144,5724488.235430581,4483826.504912463,29448368.5654255,0.02,-0.02496531581738158,0.02,3.349574956717304e-05,0.6812165135561992,1.1677052982096947,1.1677052982096947,NONE,679051452789.948,True,22,3.698760853154681e-09,0.6812165135561992,17.016519144206068,0.06543968660646214,0.02,1.7753810574450135e-17,True,0.3054346851429879,天津,1,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.06543968660646214,0.09,0.02,0.0006512817940029328,2,False,False,1.3,0.8,0.05705147451783721,False,0.0006512817940029328
7.295230819829491,11.979130156792696,4.683899336963206,10.043005996937685,1692566739665.9175,32494600.0,1692566739665.9175,0.669708681644789,755600.0,False,0.772866243094144,5667770.987002901,4605981.220656944,48991204.160510354,0.02,-0.02497704318266025,0.02,2.2170166511252418e-05,0.669708681644789,1.9457179407918515,1.3,NONE,1692566739665.9175,True,16,2.1858210352831975e-08,0.669708681644789,16.93009382152756,0.08294928069010261,0.02,1.2289989925336089e-17,True,0.35442903554603133,河北,2,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.08294928069010261,0.09,0.02,0.000531645825183819,2,False,True,1.3,0.8,0.04824430128165891,False,0.000531645825183819
7.295359619748593,11.978072974471413,4.68271335472282,10.016878862009634,663511099837.9441,15958130.0,663511099837.9441,0.6680026580253674,350200.0,False,0.772866243094144,5752937.519177172,4597049.9688845305,28638794.408471934,0.02,-0.02496563562103093,0.02,3.3186902765626065e-05,0.6680026580253674,1.1248712064038608,1.1248712064038608,NONE,663511099837.9441,True,14,1.021329487649325e-08,0.6680026580253674,16.973532868083186,0.08519427624991778,0.02,2.438099635376778e-17,True,0.33177942034169683,山西,3,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.08519427624991778,0.09,0.02,0.0006411700755120038,2,False,False,1.3,0.8,0.05226517633053507,False,0.0006411700755120038
7.305399482246041,11.993622167835014,4.688222685588974,10.007071996269657,892802329669.4608,16140760.0,892802329669.4608,0.6803417269065484,242200.0,False,0.772866243094144,5673489.496036054,4496926.330784098,31339938.776948616,0.02,-0.024972000823523712,0.02,2.703976694979772e-05,0.6803417269065484,1.250505171603616,1.250505171603616,NONE,892802329669.4608,True,26,1.3481793903480366e-08,0.6803417269065484,16.413036657305124,0.07349902250201926,0.02,2.1123203833028206e-17,True,0.32102152138347195,内蒙古,4,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.07349902250201926,0.09,0.02,0.0005606100998367917,2,False,False,1.3,0.8,0.05420635158737408,False,0.0005606100998367917
7.309528319918075,11.986951494896688,4.677423174978613,9.44980430955325,1105264754694.1694,23510500.0,1105264754694.1694,0.6800242559267637,429100.0,False,0.772866243094144,5589735.843454769,4487423.150537921,40069216.714463085,0.02,-0.02497116708054334,0.02,2.7844946105996637e-05,0.6800242559267637,1.6180758610295618,1.3,NONE,1105264754694.1694,True,15,1.1194440929784832e-09,0.6800242559267637,15.64969034598594,0.08076246052399545,0.02,1.3091741232762466e-17,True,0.3379841320499848,辽宁,5,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.08076246052399545,0.09,0.02,0.0006080357566442692,2,False,True,1.3,0.8,0.05115620207743632,False,0.0006080357566442692
7.319989877222728,11.995174252896447,4.67518437567372,9.151916498545996,740712965919.6627,11253810.0,740712965919.6627,0.6873049123989564,248400.0,False,0.772866243094144,5411129.702093534,4470836.859874487,21697338.306743186,0.02,-0.024976854718831393,0.02,2.2352173520367964e-05,0.6873049123989564,0.899206179077575,0.899206179077575,NONE,740712965919.6627,True,25,4.104170336916013e-10,0.6873049123989564,14.944079938873706,0.0781112207882239,0.02,2.4377608221978764e-17,True,0.37703312183356297,吉林,6,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.0781112207882239,0.09,0.02,0.0004489797639331647,2,False,False,1.3,0.8,0.0443094049924031,False,0.0004489797639331647
7.3325405683171745,11.993675454646485,4.661134886329311,8.434937892441477,654911264062.3204,12846500.0,654911264062.3204,0.6915136631682827,332700.0,False,0.772866243094144,5391917.48100008,4418143.962002142,23115254.08044625,0.02,-0.024972059074141444,0.02,2.698351311353526e-05,0.6915136631682827,0.9631973064231268,0.9631973064231268,NONE,654911264062.3204,True,13,1.5186178092818636e-08,0.6915136631682827,13.806576371869681,0.08471486717519144,0.02,1.6723818510588906e-17,True,0.36565033805043745,黑龙江,7,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.08471486717519144,0.09,0.02,0.0005274868982764897,2,False,False,1.3,0.8,0.04627979075037869,False,0.0005274868982764897
7.295576922081819,11.978422418990904,4.682845496909085,10.00903012088391,492773836983.48627,36011820.0,492773836983.48627,0.6686634490820503,247539.0,False,0.772866243094144,5590459.903325764,4442235.9411315145,69384340.4374874,0.02,-0.024887754461979526,0.02,0.00010840113040642159,0.6686634490820503,2.8080932577201185,1.3,NONE,492773836983.48627,True,14,5.9160756293863415e-09,0.6686634490820503,16.931408926774836,0.08457051873275336,0.02,2.0186607088224926e-17,True,0.3243263038879165,上海,8,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.08457051873275336,0.09,0.02,0.001970216149288438,2,False,True,1.3,0.8,0.05360634791263874,False,0.001970216149288438
7.293840696644136,11.983465663083583,4.689624966439448,10.297318457176319,2690386204893.7324,92595400.0,2690386204893.7324,0.6726159153308952,844600.0,False,0.772866243094144,5524058.659789032,4490403.245411582,135333552.72343865,0.02,-0.0249601063589115,0.02,3.852674997687208e-05,0.6726159153308952,5.514372628290547,1.3,NONE,2690386204893.7324,True,15,1.5074452353047718e-08,0.6726159153308952,17.15504032126003,0.07678075015569345,0.02,1.654763565756001e-17,True,0.3547974216437084,江苏,9,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.07678075015569345,0.09,0.02,0.0010324350826082535,2,False,True,1.3,0.8,0.048180055207012185,False,0.0010324350826082535
7.295437074137606,11.98047455111152,4.685037476973915,10.070276599635338,1591617942417.3977,58002840.0,1591617942417.3977,0.6712125634885412,627300.0,False,0.772866243094144,5565608.27043597,4501542.137641846,90750688.60191797,0.02,-0.02495472914623981,0.02,4.371976617093586e-05,0.6712125634885412,3.674357807312541,1.3,NONE,1591617942417.3977,True,16,2.953925992699169e-10,0.6712125634885412,16.899090357568387,0.0810135913349341,0.02,1.9165635199214723e-17,True,0.3480157838978859,浙江,10,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.0810135913349341,0.09,0.02,0.001038143964242912,2,False,True,1.3,0.8,0.04937490651413334,False,0.001038143964242912
