turn,province_index,province,raw_entering_ra,consumed_ra,return_guard_state,return_guard_delta_consumed_minus_raw,raw_firm_wage,raw_firm_wage_status,source_entering_firm_wage_variable,guarded_wjt,wage_guard_state,source_entering_household_wage_variable,consumed_household_composite_wage,standalone_comparable_wage,wage_identity,wage_mapping_receipt,projection_class,nearest_observed_ra,nearest_observed_wage,distance_ra,distance_wage,nearest_observed_health_label,nearest_selection_rule,closest_wage_slice_ra_position,descriptive_use_only,accepted_hjb_converged,accepted_hjb_iterations,accepted_output_exact,source_province_metrics,source_province_metrics_sha256
1,23,贵州,0.08979022758512188,0.08979022758512188,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.471672154406804,17.471672154406804,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.00020977241487812,16.171672154406804,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,24,云南,0.08689848117056337,0.08689848117056337,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.690391966376946,16.690391966376946,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.00310151882943663,15.390391966376946,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,60,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,25,西藏,0.08467093143392833,0.08467093143392833,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,14.871770683578495,14.871770683578495,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.08,1.3,0.00467093143392833,13.571770683578495,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,13,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,26,陕西,0.08403899067870337,0.08403899067870337,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,18.430975272573402,18.430975272573402,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.08,1.3,0.00403899067870337,17.130975272573402,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,77,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,27,甘肃,0.09,0.09,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.49933815729084,17.49933815729084,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0,16.19933815729084,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,EXACT_RA_AT_CLOSEST_WAGE_SLICE__WAGE_NOT_EXACT,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,28,青海,0.07491839929988998,0.07491839929988998,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.341381100330132,16.341381100330132,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.0725,1.3,0.00241839929988998,15.041381100330132,TRANSITION_AMBIGUOUS__OWNER_REVIEW_REQUIRED,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,24,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,29,宁夏,0.07895728546418417,0.07895728546418417,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.874582154052934,17.874582154052934,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.08,1.3,0.00104271453581583,16.574582154052934,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,17,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
1,30,新疆,0.08353213126422437,0.08353213126422437,NOT_APPLIED_BOOTSTRAP,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,13.837477514705718,13.837477514705718,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.08,1.3,0.00353213126422437,12.537477514705718,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,BETWEEN_OBSERVED_RA_POINTS_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,15,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,0,北京,0.8201047990241246,0.35,UPPER,-0.4701047990241246,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.299970660971283,17.299970660971283,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.999970660971283,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,1,天津,0.3301168592285279,0.3301168592285279,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.195008630055963,17.195008630055963,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.2401168592285279,15.895008630055963,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,2,河北,0.2618268115116993,0.2618268115116993,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.109022000888128,17.109022000888128,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.1718268115116993,15.809022000888128,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,3,山西,0.3541478483179543,0.35,UPPER,-0.0041478483179543,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.144883996985083,17.144883996985083,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.844883996985083,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,4,内蒙古,0.25938351792132075,0.25938351792132075,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.59286864974986,16.59286864974986,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.16938351792132075,15.29286864974986,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,5,辽宁,0.28288915914936935,0.28288915914936935,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,15.834995829751918,15.834995829751918,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.19288915914936935,14.534995829751918,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,6,吉林,0.20767394001491743,0.20767394001491743,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.1893962923482995,UNSATURATED,w / results.w,15.134974362204954,15.134974362204954,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.11767394001491743,13.834974362204954,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,7,黑龙江,0.24079289752609306,0.24079289752609306,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.2775992877170088,UNSATURATED,w / results.w,13.997338503949052,13.997338503949052,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.15079289752609306,12.697338503949052,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,8,上海,0.7686338107969248,0.35,UPPER,-0.4186338107969248,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.087607156872718,17.087607156872718,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.787607156872718,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,9,江苏,0.4559391086970459,0.35,UPPER,-0.1059391086970459,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.316265334824283,17.316265334824283,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,16.016265334824283,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,10,浙江,0.5103872209647321,0.35,UPPER,-0.1603872209647321,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.051197623233485,17.051197623233485,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.751197623233485,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,11,安徽,0.5489080240565922,0.35,UPPER,-0.1989080240565922,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.30532606542527,17.30532606542527,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,16.00532606542527,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,12,福建,0.5374007585319589,0.35,UPPER,-0.1874007585319589,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.66198966859062,16.66198966859062,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.36198966859062,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,13,江西,0.5413318073667525,0.35,UPPER,-0.1913318073667525,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.069422740212204,17.069422740212204,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.769422740212204,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,14,山东,0.2783443332018329,0.2783443332018329,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.316742296355574,17.316742296355574,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.1883443332018329,16.016742296355574,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,15,河南,0.25304592118083025,0.25304592118083025,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.433368343285245,17.433368343285245,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.16304592118083025,16.133368343285245,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,16,湖北,0.45052857784049805,0.35,UPPER,-0.10052857784049805,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.480975827270356,17.480975827270356,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,16.180975827270356,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,17,湖南,0.40256238500533503,0.35,UPPER,-0.05256238500533503,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.11706890530236,17.11706890530236,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.81706890530236,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,18,广东,0.4799881090546145,0.35,UPPER,-0.1299881090546145,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.278919285062173,16.278919285062173,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,14.978919285062173,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,19,广西,0.3059096356629964,0.3059096356629964,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,15.788196281266416,15.788196281266416,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.2159096356629964,14.488196281266416,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
