A,A_plus_B,B,C,CAP,GDP,GovInv,L,POP,adaptation_gate_open,alpha,destination_lt_supply,entering_Lt_prev,entering_Yt,entering_firm_ra,firm_ra0,firm_ra_used,firm_rk,firm_source_Lt_prev,firm_wage_raw,firm_wage_used,govinv_action,govinv_after,hjb_converged,hjb_iterations,hjb_statistic,household_Lt_return,household_composite_wage,household_rah,household_rb,kfe_density_max,kfe_density_min,kfe_diagnostic_status,kfe_negative_entry_count,kfe_normalized_mass,kfe_raw_residual_inf,kfe_returned,kfe_source_free_normwise_ratio,kfe_source_free_residual_inf,kfe_source_free_residual_scale,kfe_upper_b_face_mass,kfe_weighted_negative_mass,nk_gap,province,province_index,ra_clipped_lower,ra_clipped_upper,rah_source,rah_source_value,ramax,ramin,same_year_Zt,turn,wage_clipped_lower,wage_clipped_upper,wjtmax,wjtmin,yt_gap,zt_adjusted,zt_after
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1591617942417.3977,58002840.0,1591617942417.3977,0.647623598114104,627300.0,False,0.772866243094144,4501542.137641846,627300.0,58002840.0,0.09,-0.024956833153643436,0.02,4.254364552382846e-05,0.647623598114104,4.420685631358207,1.3,NONE,1591617942417.3977,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,117856.25728814882,浙江,10,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.001038143964242912,1,False,True,1.3,0.8,0.5645904338807888,False,0.001038143964242912
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1357314108201.3684,34010900.0,1357314108201.3684,0.647623598114104,607600.0,False,0.772866243094144,4589731.278825722,607600.0,34010900.0,0.09,-0.02496997113112164,0.02,2.959534151368577e-05,0.647623598114104,2.5721358283733027,1.3,NONE,1357314108201.3684,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,98575.17052447716,安徽,11,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006934644495858679,1,False,True,1.3,0.8,0.5829310876093212,False,0.0006934644495858679
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1141016390611.534,35804040.0,1141016390611.534,0.647623598114104,394100.0,False,0.772866243094144,4484731.679844467,394100.0,35804040.0,0.09,-0.024958727364295292,0.02,4.0676782107423606e-05,0.647623598114104,3.041441475411804,1.3,NONE,1141016390611.534,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,84806.5026479374,福建,12,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0009211005515816159,1,False,True,1.3,0.8,0.7373321917609794,False,0.0009211005515816159
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1005097857179.3013,22717000.0,1005097857179.3013,0.647623598114104,451300.0,False,0.772866243094144,4595774.559519397,451300.0,22717000.0,0.09,-0.024971012650281066,0.02,2.8568859135695967e-05,0.647623598114104,1.8362000759967394,1.3,NONE,1005097857179.3013,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,72899.16361046587,江西,13,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006250709986865693,1,False,True,1.3,0.8,0.6940518906637905,False,0.0006250709986865693
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,2791796128048.5977,66648869.99999999,2791796128048.5977,0.647623598114104,1007700.0,False,0.772866243094144,4555118.17011488,1007700.0,66648869.99999999,0.09,-0.02497453995100578,0.02,2.509248131334317e-05,0.647623598114104,4.519652554449441,1.3,NONE,2791796128048.5977,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,204296.40029802968,山东,14,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006937935055420465,1,False,True,1.3,0.8,0.4086752702161691,False,0.0006937935055420465
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,2007934973521.9033,49935900.0,2007934973521.9033,0.647623598114104,986400.0,False,0.772866243094144,4606187.6795182405,986400.0,49935900.0,0.09,-0.024973280978659775,0.02,2.633327801631331e-05,0.647623598114104,3.373574822771648,1.3,NONE,2007934973521.9033,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,145306.09562105578,河南,15,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006738778676648355,1,False,True,1.3,0.8,0.4191165810887849,False,0.0006738778676648355
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1502025322195.634,42021950.0,1502025322195.634,0.647623598114104,591700.0,False,0.772866243094144,4561918.84198244,591700.0,42021950.0,0.09,-0.02496631656974253,0.02,3.319714180012156e-05,0.647623598114104,3.2122387892038615,1.3,NONE,1502025322195.634,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,109750.01066564454,湖北,16,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007970659999681263,1,False,True,1.3,0.8,0.590296677656355,False,0.0007970659999681263
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1332351833795.125,36425780.0,1332351833795.125,0.647623598114104,663500.0,False,0.772866243094144,4583351.891931295,663500.0,36425780.0,0.09,-0.024967895036831826,0.02,3.1641463215700807e-05,0.647623598114104,2.7031473617202555,1.3,NONE,1332351833795.125,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,96896.9441501185,湖南,17,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007385222456866581,1,False,True,1.3,0.8,0.5511115725515159,False,0.0007385222456866581
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1838097009407.5686,97277770.0,1838097009407.5686,0.647623598114104,1134600.0,False,0.772866243094144,4474158.89622557,1134600.0,97277770.0,0.09,-0.024945282488424567,0.02,5.3927553326922774e-05,0.647623598114104,6.5109619418730045,1.3,NONE,1838097009407.5686,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,136940.73928585005,广东,18,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0013615640220957625,1,False,True,1.3,0.8,0.36565793649881795,False,0.0013615640220957625
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,642931505730.4277,19627810.0,642931505730.4277,0.647623598114104,494700.0,False,0.772866243094144,4554561.069288786,494700.0,19627810.0,0.09,-0.024961732764178107,0.02,3.771477249300236e-05,0.647623598114104,1.5646140320777393,1.3,NONE,642931505730.4277,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,47053.06285175163,广西,19,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007470723763426308,1,False,True,1.3,0.8,0.6556970014787571,False,0.0007470723763426308
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,113223172885.52222,4910690.0,113223172885.52222,0.647623598114104,98200.0,False,0.772866243094144,4489297.619191355,98200.0,4910690.0,0.09,-0.024921764570827194,0.02,7.71059723674638e-05,0.647623598114104,0.5715094995099423,0.8,NONE,113223172885.52222,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,8405.918454615658,海南,20,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0010328851152404494,1,True,False,1.3,0.8,1.3826383932286443,False,0.0010328851152404494
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,851864893184.6962,20363190.0,851864893184.6962,0.647623598114104,310179.0,False,0.772866243094144,4533839.590163884,310179.0,20363190.0,0.09,-0.02496671933720393,0.02,3.2800189884996064e-05,0.647623598114104,1.8111666964383497,1.3,NONE,851864893184.6962,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,62629.1519788622,重庆,21,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006933211712193597,1,False,True,1.3,0.8,0.8389830510142788,False,0.0006933211712193597
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1543482549535.284,42902100.0,1543482549535.284,0.647623598114104,834100.0,False,0.772866243094144,4548284.331258113,834100.0,42902100.0,0.09,-0.024969066466770336,0.02,3.0486945088084136e-05,0.647623598114104,3.0405031240248723,1.3,NONE,1543482549535.284,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,113117.31964031263,四川,22,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0007370356540343972,1,False,True,1.3,0.8,0.46998697312951165,False,0.0007370356540343972
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,599616319886.5338,15353210.0,599616319886.5338,0.647623598114104,382200.0,False,0.772866243094144,4583201.944063444,382200.0,15353210.0,0.09,-0.024965918815697177,0.02,3.3589155081542165e-05,0.647623598114104,1.2914604011554789,1.2914604011554789,NONE,599616319886.5338,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,43608.73167164668,贵州,23,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006539608272221906,1,False,False,1.3,0.8,0.7581254168531228,False,0.0006539608272221906
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,772812440013.2318,20880630.0,772812440013.2318,0.647623598114104,470300.0,False,0.772866243094144,4516889.516807365,470300.0,20880630.0,0.09,-0.024965805236585096,0.02,3.3701093852749955e-05,0.647623598114104,1.6945568668829927,1.3,NONE,772812440013.2318,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,57030.33663089448,云南,24,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006973721309635479,1,False,True,1.3,0.8,0.6716716626748866,False,0.0006973721309635479
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,76591375387.66502,1477630.0,76591375387.66502,0.647623598114104,35400.0,False,0.772866243094144,4389188.049587524,35400.0,1477630.0,0.09,-0.02495634819364926,0.02,4.3021629416937014e-05,0.647623598114104,0.22062849449174698,0.8,NONE,76591375387.66502,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,5815.693046131667,西藏,25,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0005300517769194888,1,True,False,1.3,0.8,1.988675780079428,False,0.0005300517769194888
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,1111158134119.995,23941880.0,1111158134119.995,0.647623598114104,393100.0,False,0.772866243094144,4563816.3419769285,393100.0,23941880.0,0.09,-0.02497153053012658,0.02,2.805845578885765e-05,0.647623598114104,2.007654312126893,1.3,NONE,1111158134119.995,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,81156.10933158822,陕西,26,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006290486196572157,1,False,True,1.3,0.8,0.7452506840829198,False,0.0006290486196572157
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,423982918938.0812,8246100.0,423982918938.0812,0.647623598114104,251500.0,False,0.772866243094144,4596727.5794365015,251500.0,8246100.0,0.09,-0.02497151199738777,0.02,2.807672293090373e-05,0.647623598114104,0.7610683554594357,0.8,NONE,423982918938.0812,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,30744.293845111886,甘肃,27,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.000504915926518092,1,True,False,1.3,0.8,0.9347407295716605,False,0.000504915926518092
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,169435440053.7927,2748000.0,169435440053.7927,0.647623598114104,58700.0,False,0.772866243094144,4462710.700151264,58700.0,2748000.0,0.09,-0.024967161655614637,0.02,3.2364264453302664e-05,0.647623598114104,0.36111820421848395,0.8,NONE,169435440053.7927,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,12654.667044211987,青海,28,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0004757509990231093,1,True,False,1.3,0.8,1.6744239556396332,False,0.0004757509990231093
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,191566336875.56973,3510210.0,191566336875.56973,0.647623598114104,71000.0,False,0.772866243094144,4554447.820993361,71000.0,3510210.0,0.09,-0.02496430363143367,0.02,3.518102684349167e-05,0.647623598114104,0.43488057113569667,0.8,NONE,191566336875.56973,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,14019.48037467376,宁夏,29,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0005293280580503247,1,True,False,1.3,0.8,1.5731879996076512,False,0.0005293280580503247
7.274097868486394,11.972375335433068,4.6982774669466725,11.400731651949162,547982296720.294,12199080.0,547982296720.294,0.647623598114104,252000.0,False,0.772866243094144,4291213.801922861,252000.0,12199080.0,0.09,-0.024967912029779632,0.02,3.162471718342674e-05,0.647623598114104,1.1868357188404386,1.1868357188404386,NONE,547982296720.294,True,64,3.5073277615538245e-11,0.647623598114104,20.0,0.09,0.02,0.9652556342238118,-7.188357446776189e-17,DIAGNOSTIC_ONLY,53,0.9999999999999999,2.8456122435781354e-17,True,0.10168074107838548,4.686593832556137,46.09126352593409,0.6788488413365447,-7.276860876773986e-17,42565.246688690364,新疆,30,True,False,canonical_initial_state.scalars.rah,0.09,0.09,0.02,0.0006123367103671743,1,False,False,1.3,0.8,0.9038934246750148,False,0.0006123367103671743
7.293529647693443,11.97929664235878,4.685766994665335,10.149595729204586,537317983065.375,30319980.0,537317983065.375,0.6696231284660173,219200.0,False,0.772866243094144,5600793.016481017,4438031.940787546,60040631.53155035,0.02,-0.02491086574058326,0.02,8.608102907972323e-05,0.6696231284660173,2.4269838745316887,1.3,NONE,537317983065.375,True,16,1.4311463125693535e-10,0.6696231284660173,17.083436595308335,0.0815739158719744,0.02,0.7908719605101817,-3.523719306302541e-17,DIAGNOSTIC_ONLY,89,0.9999999999999999,1.8492590416102438e-17,True,0.12585550235019324,4.012338838895388,31.880519834016035,0.6672618657432947,-9.844812170137849e-17,0.320634008031923,北京,0,True,False,turn_1.one_turn.capital.household_illiquid_return_rah -> steady_state._post_turn_states.rah,0.0815739158719744,0.09,0.02,0.0015949382639870576,2,False,True,1.3,0.8,0.05427506158386475,False,0.0015949382639870576
