A,A_plus_B,B,C,CAP,GDP,GDP_level_gap,GovInv,GovInv_C1_MU,GovInv_C1_over_Ktarget,GovInv_after_MU,GovInv_after_over_Ktarget,GovInv_before_MU,GovInv_before_over_Ktarget,Kt_supply_private_MU,Ktarget_2018_MU,L,Ltarget_proxy_NU,POP,Y,Zt,Zt_after,Zt_before,adaptation_gate_open,alpha,c1_accounting_abs_residual_MU,capital_gap_after_MU,capital_gap_before_MU,continuation_status,destination_lt_supply,downstream_kfe_attempted,downstream_kfe_returned,entering_Lt_prev,entering_Yt,entering_firm_ra,firm_K_total_MU,firm_K_total_over_Ktarget,firm_Lt_over_population_proxy,firm_Lt_supply,firm_ra0,firm_ra_used,firm_rk,firm_source_Lt_prev,firm_wage_raw,firm_wage_used,govinv_action,hjb_acceptance_classification,hjb_converged,hjb_iterations,hjb_statistic,household_Lt_return,household_composite_wage,household_rah,household_rb,kfe_diagnostic_status,kfe_raw_residual_inf,kfe_returned,kfe_source_free_normwise_ratio,kfe_source_free_residual_inf,nk_gap,private_K_at_or_above_target,private_K_over_Ktarget,province,province_index,ra_clipped_lower,ra_clipped_upper,rah_source,ramax,ramin,residual_floor_binding,same_year_Zt,source_all_hjb_converged,source_final_predicate,source_household_count,source_ra_lower_count,source_ra_upper_count,source_wage_lower_count,source_wage_upper_count,turn,wage_clipped_lower,wage_clipped_upper,wjtmax,wjtmin,yt_gap,zt_adjusted
7.284992506847101,11.975128494357119,4.690135987510018,10.56692116715283,124249656.20818298,58002800.0,0.7622058715614664,124040753.50307877,124040753.50307877,0.9983186858500905,124040753.50307877,0.9983186858500905,124040753.50307877,0.9983186858500905,208902.70510419522,124249656.20818298,0.6626729326407825,627300.0,627300.0,102212874.72700542,1.865111818631329,1.865111818631329,1.865111818631329,False,0.7380939146868483,0.0,0.0,124040753.50307877,CONTINUED_TO_HOUSEHOLD_BATCH,5457070.248817265,True,True,627300.0,58002800.0,0.09,124249656.20818298,1.0,8.699298977869066,5457070.248817265,0.5917679954932621,0.09,0.6167679954932621,0.6626729326407825,4.983006406746065,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_CONVERGED,True,15,8.606957369039492e-10,0.6626729326407825,18.00489758044457,0.08335304818599189,0.02,DIAGNOSTIC_ONLY,1.4530003177200268e-17,True,0.11827278550097817,4.191699518513995,6.589521516306431,False,0.0016813141499093908,浙江,10,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.865111818631329,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.7622058715614664,False
8.633994914935972,6.900871192911246,-1.7331237220247262,11.708814550329276,70182433.35888097,34010900.0,0.7860133217464127,69963532.08691391,69963532.08691391,0.996880967765143,69963532.08691391,0.996880967765143,69963532.08691391,0.996880967765143,218901.27196706057,70182433.35888097,0.6370528935500427,607600.0,607600.0,60743920.48458507,1.681124916844091,1.681124916844091,1.681124916844091,False,0.7380939146868483,0.0,0.0,69963532.08691391,CONTINUED_TO_HOUSEHOLD_BATCH,5563581.62615384,True,True,607600.0,34010900.0,0.09,70182433.35888097,1.0,9.156651787613297,5563581.62615384,0.6254548061853806,0.09,0.6504548061853807,0.6370528935500427,2.911555340888314,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.18862667495966345,0.6370528935500427,18.29792118969518,0.08895777765800762,0.02,DIAGNOSTIC_ONLY,6.404770176394391e-12,True,1.4255976219507335e-09,1.0886757315293916,3.204871254694421,False,0.0031190322348571085,安徽,11,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.681124916844091,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.7860133217464127,False
7.288281882052443,11.97681556650996,4.688533684457516,10.401708463615293,87795538.11850408,38687800.0,0.9670022268999872,87583713.2028846,87583713.2028846,0.9975872929290147,87583713.2028846,0.9975872929290147,87583713.2028846,0.9975872929290147,211824.9156194794,87795538.11850408,0.6657210993194854,410400.0,410400.0,76098988.75386132,1.7964378516260697,1.7964378516260697,1.7964378516260697,False,0.7380939146868483,0.0,0.0,87583713.2028846,CONTINUED_TO_HOUSEHOLD_BATCH,5432528.659324941,True,True,410400.0,38687800.0,0.09,87795538.11850408,1.0,13.237155602643618,5432528.659324941,0.6225835843436378,0.09,0.6475835843436378,0.6657210993194854,3.713643537835033,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_CONVERGED,True,14,8.923409566818918e-09,0.6657210993194854,17.622512150269692,0.08227353131506258,0.02,DIAGNOSTIC_ONLY,2.3879552848993235e-17,True,0.12179931902025395,4.10265327019557,4.387027148508637,False,0.002412707070985359,福建,12,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.7964378516260697,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.9670022268999872,False
7.287925034601637,11.975179170902608,4.687254136300972,10.475618175445794,51050047.92908307,22716500.0,0.9314367159561254,50830111.27314169,50830111.27314169,0.9956917443790276,50830111.27314169,0.9956917443790276,50830111.27314169,0.9956917443790276,219936.6559413823,51050047.92908307,0.6589285517404829,451300.0,451300.0,43875482.15801732,1.5352442633792756,1.5352442633792756,1.5352442633792756,False,0.7380939146868483,0.0,0.0,50830111.27314169,CONTINUED_TO_HOUSEHOLD_BATCH,5571902.1379387835,True,True,451300.0,22716500.0,0.09,51050047.92908307,1.0,12.346337553598014,5571902.1379387835,0.6174912128219108,0.09,0.6424912128219108,0.6589285517404829,2.0887854368669423,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.05869183330034722,0.6589285517404829,18.066338850784597,0.08911960456738838,0.02,DIAGNOSTIC_ONLY,2.935477382004503e-17,True,6.604161767961214e-06,4.447592186118922,2.054016783094952,False,0.004308255620972395,江西,13,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.5352442633792756,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.9314367159561254,False
7.281911169574231,11.974299246501907,4.692388076927677,10.738900858662145,210016973.07581103,66648899.99999999,0.561233498611365,209817528.25886053,209817528.25886053,0.9990503395319458,209817528.25886053,0.9990503395319458,209817528.25886053,0.9990503395319458,199444.81695050414,210016973.07581103,0.6612100534648971,1007700.0,1007700.0,104054495.32559898,1.2849276420428595,1.2849276420428595,1.2849276420428595,False,0.7380939146868483,0.0,0.0,209817528.25886053,CONTINUED_TO_HOUSEHOLD_BATCH,5521066.724211836,True,True,1007700.0,66648899.99999999,0.09,210016973.07581103,1.0,5.478879353192256,5521066.724211836,0.33904137396314177,0.09,0.3640413739631418,0.6612100534648971,4.913784525892621,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_CONVERGED,True,15,7.239737698228055e-10,0.6612100534648971,18.321743106447045,0.08264908560515918,0.02,DIAGNOSTIC_ONLY,2.077602413025348e-17,True,0.11763513599753661,4.194072048255759,11.67973404214395,False,0.0009496604680542149,山东,14,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.2849276420428595,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.561233498611365,False
8.82491138826962,6.884399462993148,-1.940511925276471,12.436299488955813,168320556.01470312,49935900.0,0.5745916348557543,168116185.30807993,168116185.30807993,0.9987858244324873,168116185.30807993,0.9987858244324873,168116185.30807993,0.9987858244324873,204370.7066231856,168320556.01470312,0.6836078392830619,986400.0,986400.0,78628650.41899346,1.139914115532732,1.139914115532732,1.139914115532732,False,0.7380939146868483,0.0,0.0,168116185.30807993,CONTINUED_TO_HOUSEHOLD_BATCH,5583060.098225643,True,True,986400.0,49935900.0,0.09,168320556.01470312,1.0,5.660036595930295,5583060.098225643,0.3172638542908384,0.09,0.34226385429083844,0.6836078392830619,3.661506888348233,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.3587512505611632,0.6836078392830619,18.484175006636022,0.08521809867670735,0.02,DIAGNOSTIC_ONLY,1.9109620677499165e-06,True,1.2989299477027342e-14,3.2780571693197735e-06,9.049480216545119,False,0.0012141755675125826,河南,15,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.139914115532732,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.5745916348557543,False
9.14595562393632,8.296677365697963,-0.8492782582383565,11.516436275522537,101805153.6623069,42022000.0,0.7956370513468363,101594661.51220925,101594661.51220925,0.9979324018232332,101594661.51220925,0.9979324018232332,101594661.51220925,0.9979324018232332,210492.1500976498,101805153.6623069,0.6187037280202167,591700.0,591700.0,75456260.17169675,1.5894323920714784,1.5894323920714784,1.5894323920714784,False,0.7380939146868483,0.0,0.0,101594661.51220925,CONTINUED_TO_HOUSEHOLD_BATCH,5530308.277121804,True,True,591700.0,42022000.0,0.09,101805153.6623069,1.0,9.346473343116113,5530308.277121804,0.5266794349693987,0.09,0.5516794349693988,0.6187037280202167,3.603638202991041,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.007907594369422455,0.6187037280202167,18.519697907284154,0.0851220223749261,0.02,DIAGNOSTIC_ONLY,2.8094879396013683e-13,True,2.94708184765571e-06,2.8828145082413226,5.136195221006765,False,0.002067598176766801,湖北,16,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.5894323920714784,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.7956370513468363,False
7.045466751003072,11.667579527651423,4.6221127766483505,9.863298314431825,93791807.14892803,36329700.0,0.7448252904476156,93575959.47689357,93575959.47689357,0.9976986511018844,93575959.47689357,0.9976986511018844,93575959.47689357,0.9976986511018844,215847.67203445273,93791807.14892803,0.6321945683965557,663500.0,663500.0,63388979.35437474,1.4167063570694212,1.4167063570694212,1.4167063570694212,False,0.7380939146868483,0.0,0.0,93575959.47689357,CONTINUED_TO_HOUSEHOLD_BATCH,5557623.900438139,True,True,663500.0,36329700.0,0.09,93791807.14892803,1.0,8.376222909477226,5557623.900438139,0.4763263686225738,0.09,0.5013263686225738,0.6321945683965557,3.00213531214522,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.2058091017317485,0.6321945683965557,18.15409814981755,0.0872058027276669,0.02,DIAGNOSTIC_ONLY,6.8947302693499596e-15,True,2.3105564971803003e-08,5.520904195716405,4.625414075580866,False,0.002301348898115561,湖南,17,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.4167063570694212,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.7448252904476156,False
7.292882692827641,11.976879590612684,4.683996897785043,10.148967800943874,191259406.86816654,99945200.0,0.47421647023268854,191051748.17931125,191051748.17931125,0.998914256337737,191051748.17931125,0.998914256337737,191051748.17931125,0.998914256337737,207658.6888552844,191259406.86816654,0.6653272537503436,1234800.0,1234800.0,147340859.9607001,1.9575836150085797,1.9575836150085797,1.9575836150085797,False,0.7380939146868483,0.0,0.0,191051748.17931125,CONTINUED_TO_HOUSEHOLD_BATCH,5434891.80439293,True,True,1234800.0,99945200.0,0.09,191259406.86816654,1.0,4.4014348917986155,5434891.80439293,0.5568838406923955,0.09,0.5818838406923955,0.6653272537503436,7.2661132594261355,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.04680647315474018,0.6653272537503436,17.286415001574493,0.086287673370157,0.02,DIAGNOSTIC_ONLY,4.257726514623702e-17,True,8.412795459349587e-09,4.2412206754576305,10.730341268466765,False,0.0010857436622629586,广东,18,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.9575836150085797,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.47421647023268854,False
9.019562137869334,8.455520643287654,-0.5640414945816795,10.330139136138044,67306708.83876626,19627800.0,0.8812467533126391,67089977.17350256,67089977.17350256,0.9967799396374752,67089977.17350256,0.9967799396374752,67089977.17350256,0.9967799396374752,216731.66526370766,67306708.83876626,0.6456412582951425,494700.0,494700.0,36924735.02466982,1.0559578674063324,1.0559578674063324,1.0559578674063324,False,0.7380939146868483,0.0,0.0,67089977.17350256,CONTINUED_TO_HOUSEHOLD_BATCH,5523577.341518719,True,True,494700.0,19627800.0,0.09,67306708.83876626,1.0,11.165509079277783,5523577.341518719,0.37667610867663603,0.09,0.40167610867663606,0.6456412582951425,1.736792284401693,1.3,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,False,100,0.09121637957767925,0.6456412582951425,16.822125649139746,0.08756544677060778,0.02,DIAGNOSTIC_ONLY,2.450216340440344e-13,True,9.14803188466253e-06,2.815913261816137,3.0617824691766478,False,0.003220060362524782,广西,19,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.0559578674063324,False,False,20,0,31,4,24,1,False,True,1.3,0.8,0.8812467533126391,False
7.303231148085635,11.980240504468236,4.677009356382602,9.624496213804226,14673330.466888333,4910700.0,1.862398273510423,14453191.694022465,14453191.694022465,0.9849973546658252,14453191.694022465,0.9849973546658252,14453191.694022465,0.9849973546658252,220138.77286586814,14673330.466888333,0.6719519175622154,98200.0,98200.0,14056379.201727634,1.2419605594280527,1.2419605594280527,1.2419605594280527,False,0.7380939146868483,0.0,0.0,14453191.694022465,CONTINUED_TO_HOUSEHOLD_BATCH,5444789.468952013,True,True,98200.0,4910700.0,0.09,14673330.466888333,1.0,55.44592127242376,5444789.468952013,0.6805274933209199,0.09,0.7055274933209199,0.6719519175622154,0.6746763917598456,0.8,C1_RESIDUAL_LEVEL__NO_C0_ACTION,HJB_CONVERGED,True,14,2.552571487512978e-10,0.6719519175622154,16.244721014420247,0.08665876897535335,0.02,DIAGNOSTIC_ONLY,2.1955093992831465e-17,True,0.12335222678593173,4.137153362116391,0.10168975613838349,False,0.015002645334174865,海南,20,False,True,accepted_corrected_2018_runtime.rah0,0.09,0.02,False,1.2419605594280527,False,False,20,0,31,4,24,1,True,False,1.3,0.8,1.862398273510423,False
