step,province,zt_adjusted,zt_before,zt_after,govinv_action,govinv_before,govinv_after
6,河北,True,0.7671113303718086,0.8425513021096833,HIGH_RA_INCREASE_1P1,81321098.4854407,89453208.33398478
6,山西,True,0.7421543797562693,0.8119639423062137,HIGH_RA_INCREASE_1P1,33982502.09848911,37380752.30833803
6,内蒙古,True,0.548468659694467,0.5982892924251199,HIGH_RA_INCREASE_1P1,51287678.41487427,56416446.2563617
6,辽宁,True,0.7024597830832435,0.7694548958593758,HIGH_RA_INCREASE_1P1,60349090.871412985,66383999.95855429
6,吉林,True,0.4086291282096365,0.45316003009043826,HIGH_RA_INCREASE_1P1,47151282.17034441,51866410.38737886
6,黑龙江,True,0.5340126178146921,0.5883870348455478,HIGH_RA_INCREASE_1P1,39802297.244425744,43782526.96886832
6,上海,True,1.2784601104197955,1.3914515820519975,HIGH_RA_INCREASE_1P1,48618993.53094786,53480892.88404264
6,江苏,True,1.4841133869286858,1.6369910903092058,HIGH_RA_INCREASE_1P1,134437262.4009414,147880988.64103556
6,浙江,True,1.2916178021881062,1.4159073719938078,HIGH_RA_INCREASE_1P1,88327929.91991481,97160722.9119063
6,安徽,True,1.1943048929490467,1.305842373615601,HIGH_RA_INCREASE_1P1,48881920.728893764,53770112.801783144
6,福建,True,0.9789553231386148,1.0676968655148864,HIGH_RA_INCREASE_1P1,68005937.58931926,74806531.3482512
6,江西,True,1.0358910220589348,1.1322009636066834,HIGH_RA_INCREASE_1P1,34778342.48896161,38256176.737857774
6,山东,True,1.030822106554423,1.130456814288736,HIGH_RA_INCREASE_1P1,141559206.8756976,155715127.56326738
6,河南,True,0.9026999657194398,0.9855675402944863,HIGH_RA_INCREASE_1P1,116007867.6854445,127608654.45398897
6,湖北,True,1.1315118859239708,1.2361660651699862,HIGH_RA_INCREASE_1P1,69103298.56346747,76013628.41981423
6,湖南,True,1.1157419407292595,1.2188328933377044,HIGH_RA_INCREASE_1P1,58475561.368829764,64323117.50571275
6,广东,True,1.5177874850713224,1.658077810443399,HIGH_RA_INCREASE_1P1,141438453.0742206,155582298.38164267
6,广西,True,0.706954145079166,0.7706112671593677,HIGH_RA_INCREASE_1P1,47537801.189619295,52291581.308581226
6,海南,True,0.6332644132752523,0.7076432466069686,HIGH_RA_INCREASE_1P1,9027359.13287727,9930095.046164997
6,重庆,True,0.9188777579272271,1.002663557003175,HIGH_RA_INCREASE_1P1,35370862.48582596,38907948.734408565
6,四川,True,1.2506653829501253,1.3670552664114202,HIGH_RA_INCREASE_1P1,62577968.228057794,68835765.05086358
6,贵州,True,0.7959168756872512,0.8734765410619945,HIGH_RA_INCREASE_1P1,29523092.91312267,32475402.20443494
6,云南,True,0.7427824542350093,0.8092268485457681,HIGH_RA_INCREASE_1P1,48450852.72803241,53295938.00083566
6,西藏,True,0.2852230749303066,0.31731229557726787,HIGH_RA_INCREASE_1P1,5414279.3751376085,5955707.31265137
6,陕西,True,0.8890036273020985,0.9701359923078269,HIGH_RA_INCREASE_1P1,45519137.28732276,50071051.01605504
6,甘肃,True,0.6657424018173745,0.7428715195373554,HIGH_RA_INCREASE_1P1,16581555.198307622,18239710.718138386
6,青海,True,0.29075678185525744,0.323530062932329,HIGH_RA_INCREASE_1P1,11734206.71313906,12907627.384452969
6,宁夏,True,0.3523216578387426,0.3919646685192625,HIGH_RA_INCREASE_1P1,12493104.50331288,13742414.95364417
6,新疆,True,0.6062701905125759,0.6687664791418038,HIGH_RA_INCREASE_1P1,31816979.641904578,34998677.60609504
7,北京,True,1.2575784767987246,1.1522630950115091,HIGH_RA_INCREASE_1P1,48777733.9298306,53655507.32281367
7,天津,True,0.5402273398259859,0.4969545464125862,HIGH_RA_INCREASE_1P1,50823434.78692732,55905778.26562006
7,河北,True,0.8425513021096833,0.7727026200738203,HIGH_RA_INCREASE_1P1,89453208.33398478,98398529.16738327
7,山西,True,0.8119639423062137,0.7460883363161818,HIGH_RA_INCREASE_1P1,37380752.30833803,41118827.53917184
7,内蒙古,True,0.5982892924251199,0.5509833071615624,HIGH_RA_INCREASE_1P1,56416446.2563617,62058090.881997876
7,辽宁,True,0.7694548958593758,0.7054233454414168,HIGH_RA_INCREASE_1P1,66383999.95855429,73022399.95440972
7,吉林,True,0.45316003009043826,0.41658089643062013,HIGH_RA_INCREASE_1P1,51866410.38737886,57053051.42611675
7,黑龙江,True,0.5883870348455478,0.5408817918496631,HIGH_RA_INCREASE_1P1,43782526.96886832,48160779.66575516
7,上海,True,1.3914515820519975,1.275136157161979,HIGH_RA_INCREASE_1P1,53480892.88404264,58828982.172446914
7,江苏,True,1.6369910903092058,1.5018945173071077,HIGH_RA_INCREASE_1P1,147880988.64103556,162669087.5051391
7,浙江,True,1.4159073719938078,1.2985690244592563,HIGH_RA_INCREASE_1P1,97160722.9119063,106876795.20309694
7,安徽,True,1.305842373615601,1.196736416294668,HIGH_RA_INCREASE_1P1,53770112.801783144,59147124.08196146
7,福建,True,1.0676968655148864,0.9788742563500382,HIGH_RA_INCREASE_1P1,74806531.3482512,82287184.48307632
7,江西,True,1.1322009636066834,1.037005113919997,HIGH_RA_INCREASE_1P1,38256176.737857774,42081794.41164356
7,山东,True,1.130456814288736,1.03709478511124,HIGH_RA_INCREASE_1P1,155715127.56326738,171286640.31959414
7,河南,True,0.9855675402944863,0.9039884884257202,HIGH_RA_INCREASE_1P1,127608654.45398897,140369519.89938787
7,湖北,True,1.2361660651699862,1.1333767477239298,HIGH_RA_INCREASE_1P1,76013628.41981423,83614991.26179565
7,湖南,True,1.2188328933377044,1.1172586058162803,HIGH_RA_INCREASE_1P1,64323117.50571275,70755429.25628403
7,广东,True,1.658077810443399,1.5210041303722905,HIGH_RA_INCREASE_1P1,155582298.38164267,171140528.21980694
7,广西,True,0.7706112671593677,0.706163454989843,HIGH_RA_INCREASE_1P1,52291581.308581226,57520739.43943936
7,海南,True,0.7076432466069686,0.6446058374360649,HIGH_RA_INCREASE_1P1,9930095.046164997,10923104.550781498
7,重庆,True,1.002663557003175,0.9183682436335313,HIGH_RA_INCREASE_1P1,38907948.734408565,42798743.60784943
7,四川,True,1.3670552664114202,1.253226879040493,HIGH_RA_INCREASE_1P1,68835765.05086358,75719341.55594994
7,贵州,True,0.8734765410619945,0.8017210601295292,HIGH_RA_INCREASE_1P1,32475402.20443494,35722942.42487843
7,云南,True,0.8092268485457681,0.7415575281923648,HIGH_RA_INCREASE_1P1,53295938.00083566,58625531.80091923
7,西藏,True,0.31731229557726787,0.28752223710884933,HIGH_RA_INCREASE_1P1,5955707.31265137,6551278.043916508
7,陕西,True,0.9701359923078269,0.8889766281316104,HIGH_RA_INCREASE_1P1,50071051.01605504,55078156.117660545
7,甘肃,True,0.7428715195373554,0.6791247394721482,HIGH_RA_INCREASE_1P1,18239710.718138386,20063681.789952226
7,青海,True,0.323530062932329,0.2952117281697496,HIGH_RA_INCREASE_1P1,12907627.384452969,14198390.122898268
7,宁夏,True,0.3919646685192625,0.3577956644126801,HIGH_RA_INCREASE_1P1,13742414.95364417,15116656.449008588
7,新疆,True,0.6687664791418038,0.6141413498662626,HIGH_RA_INCREASE_1P1,34998677.60609504,38498545.366704546
8,北京,False,1.1522630950115091,1.1522630950115091,NONE,53655507.32281367,53655507.32281367
8,天津,False,0.4969545464125862,0.4969545464125862,NONE,55905778.26562006,55905778.26562006
8,河北,False,0.7727026200738203,0.7727026200738203,NONE,98398529.16738327,98398529.16738327
8,山西,False,0.7460883363161818,0.7460883363161818,NONE,41118827.53917184,41118827.53917184
8,内蒙古,False,0.5509833071615624,0.5509833071615624,NONE,62058090.881997876,62058090.881997876
8,辽宁,False,0.7054233454414168,0.7054233454414168,NONE,73022399.95440972,73022399.95440972
8,吉林,False,0.41658089643062013,0.41658089643062013,NONE,57053051.42611675,57053051.42611675
8,黑龙江,False,0.5408817918496631,0.5408817918496631,NONE,48160779.66575516,48160779.66575516
8,上海,False,1.275136157161979,1.275136157161979,NONE,58828982.172446914,58828982.172446914
8,江苏,False,1.5018945173071077,1.5018945173071077,NONE,162669087.5051391,162669087.5051391
8,浙江,False,1.2985690244592563,1.2985690244592563,NONE,106876795.20309694,106876795.20309694
8,安徽,False,1.196736416294668,1.196736416294668,NONE,59147124.08196146,59147124.08196146
8,福建,False,0.9788742563500382,0.9788742563500382,NONE,82287184.48307632,82287184.48307632
8,江西,False,1.037005113919997,1.037005113919997,NONE,42081794.41164356,42081794.41164356
8,山东,False,1.03709478511124,1.03709478511124,NONE,171286640.31959414,171286640.31959414
8,河南,False,0.9039884884257202,0.9039884884257202,NONE,140369519.89938787,140369519.89938787
8,湖北,False,1.1333767477239298,1.1333767477239298,NONE,83614991.26179565,83614991.26179565
8,湖南,False,1.1172586058162803,1.1172586058162803,NONE,70755429.25628403,70755429.25628403
8,广东,False,1.5210041303722905,1.5210041303722905,NONE,171140528.21980694,171140528.21980694
8,广西,False,0.706163454989843,0.706163454989843,NONE,57520739.43943936,57520739.43943936
8,海南,False,0.6446058374360649,0.6446058374360649,NONE,10923104.550781498,10923104.550781498
8,重庆,False,0.9183682436335313,0.9183682436335313,NONE,42798743.60784943,42798743.60784943
8,四川,False,1.253226879040493,1.253226879040493,NONE,75719341.55594994,75719341.55594994
8,贵州,False,0.8017210601295292,0.8017210601295292,NONE,35722942.42487843,35722942.42487843
8,云南,False,0.7415575281923648,0.7415575281923648,NONE,58625531.80091923,58625531.80091923
8,西藏,False,0.28752223710884933,0.28752223710884933,NONE,6551278.043916508,6551278.043916508
8,陕西,False,0.8889766281316104,0.8889766281316104,NONE,55078156.117660545,55078156.117660545
8,甘肃,False,0.6791247394721482,0.6791247394721482,NONE,20063681.789952226,20063681.789952226
8,青海,False,0.2952117281697496,0.2952117281697496,NONE,14198390.122898268,14198390.122898268
8,宁夏,False,0.3577956644126801,0.3577956644126801,NONE,15116656.449008588,15116656.449008588
8,新疆,False,0.6141413498662626,0.6141413498662626,NONE,38498545.366704546,38498545.366704546
9,北京,True,1.1522630950115091,1.0731121793546694,HIGH_RA_INCREASE_1P1,53655507.32281367,59021058.05509504
9,天津,True,0.4969545464125862,0.460485647624741,HIGH_RA_INCREASE_1P1,55905778.26562006,61496356.09218207
9,河北,True,0.7727026200738203,0.7196328373454157,HIGH_RA_INCREASE_1P1,98398529.16738327,108238382.0841216
9,山西,True,0.7460883363161818,0.6915290397597249,HIGH_RA_INCREASE_1P1,41118827.53917184,45230710.293089025
9,内蒙古,True,0.5509833071615624,0.5106046605543731,HIGH_RA_INCREASE_1P1,62058090.881997876,68263899.97019766
9,辽宁,True,0.7054233454414168,0.6569779319743495,HIGH_RA_INCREASE_1P1,73022399.95440972,80324639.9498507
9,吉林,True,0.41658089643062013,0.385954214956162,HIGH_RA_INCREASE_1P1,57053051.42611675,62758356.56872843
9,黑龙江,True,0.5408817918496631,0.501210549230482,HIGH_RA_INCREASE_1P1,48160779.66575516,52976857.63233068
9,上海,True,1.275136157161979,1.1875440837794946,HIGH_RA_INCREASE_1P1,58828982.172446914,64711880.38969161
9,江苏,True,1.5018945173071077,1.3987216287803863,HIGH_RA_INCREASE_1P1,162669087.5051391,178935996.25565302
9,浙江,True,1.2985690244592563,1.2093579571485262,HIGH_RA_INCREASE_1P1,106876795.20309694,117564474.72340664
9,安徽,True,1.196736416294668,1.1145750758575974,HIGH_RA_INCREASE_1P1,59147124.08196146,65061836.49015761
9,福建,True,0.9788742563500382,0.911614722196212,HIGH_RA_INCREASE_1P1,82287184.48307632,90515902.93138395
9,江西,True,1.037005113919997,0.9658589621225994,HIGH_RA_INCREASE_1P1,42081794.41164356,46289973.85280792
9,山东,True,1.03709478511124,0.9658197951498038,HIGH_RA_INCREASE_1P1,171286640.31959414,188415304.3515536
9,河南,True,0.9039884884257202,0.8418485698384922,HIGH_RA_INCREASE_1P1,140369519.89938787,154406471.88932666
9,湖北,True,1.1333767477239298,1.0555148364447067,HIGH_RA_INCREASE_1P1,83614991.26179565,91976490.38797523
9,湖南,True,1.1172586058162803,1.0405203069675812,HIGH_RA_INCREASE_1P1,70755429.25628403,77830972.18191244
9,广东,True,1.5210041303722905,1.4164421511174616,HIGH_RA_INCREASE_1P1,171140528.21980694,188254581.04178765
